"x_wgs84"	"y_wgs84"	"x_l2e"	"y_l2e"	"MMTP_2007"	"MMTP_2008"	"MMTP_2009"	"MMTP_2010"	"MMTP_2011"	"MMTP_2012"	"MMTP_2013"	"MMTP_2014"	"MMTP_2015"	"MMTP_2016"	"MMTP_2017"
-3.18375	43.0487	149707	1798700	23.894	22.479	20.864	24.021	21.023	22.918	22.347	23.238	24.14	24.951	24.951
-2.94167	43.0799	169658	1800820	24.229	22.645	21.016	24.325	21.238	23.156	22.665	23.489	24.305	25.204	25.204
-2.69936	43.1106	189605	1802930	24.255	22.666	21.086	24.43	21.332	23.227	22.799	23.55	24.254	25.181	25.181
-2.45682	43.1408	209549	1805040	23.362	22.042	20.745	23.846	20.904	22.758	22.422	23.01	23.596	24.447	24.447
-2.21407	43.1703	229490	1807150	23.381	22.255	21.206	24.159	21.369	23.048	22.826	23.416	23.824	24.565	24.565
-1.9711	43.1993	249429	1809260	22.719	21.926	21.118	23.95	21.169	22.709	22.602	23.306	23.469	23.998	23.998
-1.72793	43.2277	269365	1811360	22.947	21.985	21.309	23.917	21.189	22.827	22.791	23.566	23.775	24.245	24.245
-1.48454	43.2555	289298	1813460	23.276	22.176	21.559	24.18	21.35	22.989	23.036	23.924	24.129	24.57	24.57
-1.24095	43.2827	309228	1815550	23.887	22.565	21.921	24.651	21.73	23.319	23.485	24.484	24.721	25.151	25.151
-0.264643	43.3859	388925	1823900	24.944	22.781	21.797	24.959	21.891	23.319	23.35	24.583	25.397	26.041	26.041
-0.0200969	43.4102	408844	1825980	24.965	22.736	21.665	24.805	21.709	23.076	23.09	24.355	25.328	26.038	26.038
0.46953	43.4571	448674	1830130	25.825	23.662	22.321	25.299	22.198	23.379	23.47	24.679	26.17	27.021	27.021
0.714602	43.4797	468586	1832200	26.574	24.278	23.014	25.979	22.923	23.951	24.034	25.249	26.958	27.761	27.761
0.959841	43.5017	488496	1834270	26.923	24.565	23.288	26.165	23.148	24.073	24.254	25.457	27.294	28.119	28.119
1.20524	43.5231	508405	1836340	27.202	24.744	23.493	26.285	23.312	24.138	24.425	25.641	27.513	28.37	28.37
1.45081	43.5439	528311	1838400	27.665	25.175	24.066	26.67	23.886	24.576	24.936	26.127	27.853	28.663	28.663
1.94239	43.5838	568119	1842510	27.718	25.376	24.482	26.598	24.241	24.915	25.101	26.321	27.571	28.143	28.143
2.1884	43.6028	588020	1844560	27.741	25.128	24.237	26.377	23.938	24.695	24.827	26.221	27.543	28.177	28.177
2.68085	43.6392	627818	1848650	25.191	22.051	20.988	23.271	20.476	21.362	21.504	23.139	24.947	25.809	25.809
3.17383	43.6732	667610	1852730	27.944	25.096	24.319	25.735	23.821	24.449	24.364	26.009	27.398	27.995	27.995
3.66731	43.7048	707397	1856800	28.596	26.133	25.4	26.302	25.024	25.322	25.262	26.961	27.887	28.369	28.369
3.91423	43.7197	727289	1858830	29.2	26.776	26.012	26.797	25.715	25.86	25.983	27.659	28.465	28.988	28.988
4.16126	43.734	747179	1860850	30.159	27.272	26.395	27.306	26.084	26.286	26.74	28.152	29.394	30.146	30.146
4.40839	43.7478	767069	1862880	30.624	27.612	26.792	27.621	26.438	26.598	27.168	28.494	29.838	30.645	30.645
4.65563	43.7609	786957	1864890	30.739	27.692	26.944	27.634	26.518	26.681	27.263	28.581	29.918	30.741	30.741
4.90297	43.7735	806844	1866910	30.22	27.155	26.526	27.131	26.123	26.286	26.843	28.151	29.42	30.215	30.215
5.1504	43.7854	826731	1868920	29.142	26.046	25.576	26.251	25.392	25.54	26.051	27.302	28.485	29.228	29.228
5.39792	43.7968	846616	1870930	28.45	25.379	25.087	25.876	25.173	25.29	25.715	26.89	28.014	28.683	28.683
5.64553	43.8076	866501	1872930	27.892	24.822	24.803	25.642	25.142	25.209	25.548	26.622	27.711	28.281	28.281
5.89321	43.8177	886385	1874940	28.158	25.124	25.312	26.115	25.798	25.803	26.067	27.09	28.138	28.631	28.631
6.14097	43.8273	906269	1876930	26.704	23.696	23.764	24.595	24.304	24.344	24.563	25.507	26.767	27.31	27.31
6.38881	43.8363	926152	1878930	25.019	22.035	21.976	22.818	22.536	22.611	22.817	23.658	25.119	25.733	25.733
6.6367	43.8447	946034	1880920	24.639	21.701	21.586	22.404	22.144	22.271	22.414	23.204	24.755	25.413	25.413
6.88467	43.8525	965916	1882910	25.125	22.321	22.306	23.037	22.818	22.935	22.978	23.767	25.263	25.896	25.896
7.13269	43.8597	985798	1884890	25.971	23.39	23.474	24.148	23.829	24.001	23.84	24.684	26.036	26.559	26.559
7.38076	43.8663	1005680	1886880	24.637	22.048	22.082	22.67	22.572	22.635	22.702	23.319	24.901	25.638	25.638
7.62888	43.8723	1025560	1888850	23.216	20.616	20.508	21.167	21.114	21.191	21.351	21.816	23.508	24.38	24.38
7.87705	43.8777	1045440	1890830	24.22	21.772	21.7	22.396	22.352	22.436	22.587	23.06	24.669	25.536	25.536
8.12525	43.8825	1065320	1892800	25.345	23.13	23.062	23.843	23.775	23.949	24.126	24.607	26.029	26.845	26.845
8.37349	43.8867	1085200	1894770	25.428	23.361	23.281	24.012	24.117	24.336	24.596	24.771	26.156	27.065	27.065
8.62176	43.8903	1105080	1896730	25.63	23.76	23.636	24.405	24.7	24.988	25.318	25.196	26.465	27.46	27.46
8.87006	43.8934	1124960	1898690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.11837	43.8958	1144840	1900650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.36671	43.8976	1164720	1902610	24.491	22.179	21.798	23.104	24.026	24.522	24.575	25.214	26.272	27.205	27.205
9.61505	43.8988	1184600	1904560	26.08	23.64	23.289	24.624	25.157	25.416	25.933	26.644	27.559	28.36	28.36
9.86341	43.8994	1204480	1906510	26.08	23.64	23.289	24.624	25.157	25.416	25.933	26.644	27.559	28.36	28.36
10.1118	43.8995	1224350	1908450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.3601	43.8989	1244220	1910390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6085	43.8977	1264100	1912330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8568	43.896	1283980	1914270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.70893	43.1616	107916	1814380	21.987	21.114	19.873	22.453	19.688	21.412	20.761	21.735	22.628	23.037	23.037
-3.46661	43.1941	127870	1816510	21.966	20.972	19.604	22.396	19.512	21.335	20.703	21.651	22.535	23.036	23.036
-3.22405	43.226	147821	1818630	23.036	21.659	20.275	23.299	20.291	22.159	21.675	22.521	23.354	24.031	24.031
-2.98127	43.2574	167769	1820750	23.811	22.23	20.76	23.973	20.887	22.799	22.372	23.18	24.01	24.833	24.833
-2.73825	43.2882	187715	1822860	23.875	22.258	20.814	24.126	21.026	22.972	22.628	23.278	23.951	24.875	24.875
-2.49501	43.3185	207657	1824970	23.362	22.042	20.745	23.846	20.904	22.758	22.422	23.01	23.596	24.447	24.447
-2.25155	43.3481	227597	1827080	23.381	22.255	21.206	24.159	21.369	23.048	22.826	23.416	23.824	24.565	24.565
-2.00787	43.3772	247533	1829190	22.719	21.926	21.118	23.95	21.169	22.709	22.602	23.306	23.469	23.998	23.998
-1.76398	43.4057	267467	1831290	22.947	21.985	21.309	23.917	21.189	22.827	22.791	23.566	23.775	24.245	24.245
-0.296357	43.5644	387019	1843850	25.976	23.677	22.683	25.916	22.715	24.111	23.989	25.364	26.335	27.012	27.012
-0.0510794	43.5888	406936	1845930	26.098	23.77	22.72	25.919	22.753	24.059	23.935	25.291	26.43	27.142	27.142
0.19438	43.6127	426850	1848010	26.171	23.86	22.737	25.868	22.748	23.968	23.89	25.189	26.516	27.259	27.259
0.440017	43.6359	446763	1850080	26.305	24.02	22.816	25.866	22.78	23.911	23.907	25.154	26.671	27.447	27.447
0.931808	43.6806	486582	1854220	26.923	24.565	23.288	26.165	23.148	24.073	24.254	25.457	27.294	28.119	28.119
1.17795	43.7021	506489	1856290	27.202	24.744	23.493	26.285	23.312	24.138	24.425	25.641	27.513	28.37	28.37
1.42426	43.723	526394	1858350	27.665	25.175	24.066	26.67	23.886	24.576	24.936	26.127	27.853	28.663	28.663
1.67072	43.7433	546298	1860410	27.882	25.183	24.168	26.647	23.926	24.747	24.911	26.232	27.952	28.558	28.558
1.91734	43.763	566199	1862460	27.978	25.33	24.358	26.669	24.087	24.897	25.039	26.359	27.9	28.498	28.498
3.39999	43.8689	685577	1874730	25.814	22.533	21.422	23.301	20.855	21.745	21.847	23.388	25.285	26.145	26.145
3.89523	43.8995	725359	1878790	29.458	26.625	25.692	26.704	25.359	25.702	25.999	27.492	28.711	29.434	29.434
4.14302	43.9139	745249	1880820	30.159	27.272	26.395	27.306	26.084	26.286	26.74	28.152	29.394	30.146	30.146
4.39092	43.9276	765137	1882840	30.624	27.612	26.792	27.621	26.438	26.598	27.168	28.494	29.838	30.645	30.645
4.63892	43.9408	785024	1884860	30.739	27.692	26.944	27.634	26.518	26.681	27.263	28.581	29.918	30.741	30.741
5.13522	43.9654	824796	1888890	27.871	24.64	24.165	24.974	24.097	24.412	24.906	26.065	27.335	28.093	28.093
5.38351	43.9768	844680	1890900	25.642	22.469	22.192	23.082	22.34	22.648	23.069	24.119	25.382	26.005	26.005
5.63189	43.9876	864564	1892900	25.915	22.787	22.694	23.541	22.993	23.233	23.608	24.625	25.783	26.327	26.327
5.88035	43.9979	884448	1894900	26.84	23.767	23.913	24.671	24.331	24.471	24.787	25.809	26.812	27.268	27.268
6.12888	44.0075	904330	1896900	25.765	22.753	22.765	23.524	23.242	23.409	23.699	24.636	25.797	26.301	26.301
6.37749	44.0165	924212	1898900	22.903	19.919	19.599	20.416	20.101	20.354	20.696	21.391	22.949	23.629	23.629
6.8749	44.0327	963974	1902880	21.814	18.918	18.628	19.351	19.188	19.392	19.714	20.21	21.938	22.739	22.739
7.12369	44.04	983855	1904870	22.089	19.292	19.073	19.735	19.624	19.788	20.05	20.516	22.245	23.07	23.07
7.37254	44.0466	1003740	1906850	21.191	18.422	18.228	18.866	18.845	18.961	19.248	19.583	21.414	22.339	22.339
7.87038	44.058	1043490	1910800	24.22	21.772	21.7	22.396	22.352	22.436	22.587	23.06	24.669	25.536	25.536
8.11937	44.0629	1063370	1912770	25.345	23.13	23.062	23.843	23.775	23.949	24.126	24.607	26.029	26.845	26.845
8.36839	44.0671	1083250	1914740	25.428	23.361	23.281	24.012	24.117	24.336	24.596	24.771	26.156	27.065	27.065
8.61743	44.0707	1103130	1916700	26.246	24.59	24.327	25.262	25.735	26.069	26.52	25.829	27.066	28.162	28.162
8.86651	44.0737	1123010	1918670	25.714	24.167	23.717	24.858	25.579	25.967	26.485	25.411	26.646	27.869	27.869
9.11561	44.0762	1142890	1920620	24.776	23.002	22.554	23.763	24.647	25.014	25.456	24.717	25.919	27.127	27.127
9.36472	44.078	1162770	1922580	24.28	22.123	21.703	22.964	23.896	24.326	24.523	24.661	25.8	26.853	26.853
9.61384	44.0792	1182650	1924530	24.491	22.179	21.798	23.104	24.026	24.522	24.575	25.214	26.272	27.205	27.205
9.86298	44.0799	1202530	1926480	27.669	25.101	24.78	26.144	26.288	26.309	27.291	28.073	28.846	29.515	29.515
10.1121	44.0799	1222400	1928420	26.447	23.543	23.206	24.453	24.792	24.908	25.465	26.437	27.434	28.278	28.278
10.3612	44.0793	1242260	1930360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6104	44.0781	1262140	1932300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8595	44.0764	1282020	1934240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.75096	43.3386	106026	1834300	22.396	21.169	20.267	22.723	19.985	21.581	21.186	22.015	22.692	23.086	23.086
-3.50794	43.3713	125979	1836420	22.413	21.107	19.994	22.746	19.862	21.615	21.194	22.011	22.753	23.229	23.229
-3.26468	43.4034	145928	1838550	22.971	21.468	20.321	23.245	20.261	22.068	21.729	22.513	23.259	23.861	23.861
-3.02119	43.4349	165875	1840670	23.605	21.978	20.677	23.826	20.767	22.656	22.344	23.106	23.881	24.652	24.652
-2.77746	43.4658	185818	1842780	24.148	22.249	21.087	24.366	21.269	23.194	23.116	23.781	24.508	25.373	25.373
-2.53351	43.4961	205759	1844900	23.86	22.208	20.897	24.147	21.082	22.996	22.748	23.401	24.083	24.964	24.964
-2.28934	43.5259	225697	1847010	23.539	22.185	20.922	24.044	21.1	22.926	22.625	23.235	23.79	24.629	24.629
-2.04494	43.555	245632	1849120	23.016	22.055	21.211	24.009	21.242	22.861	22.74	23.429	23.689	24.269	24.269
-1.80033	43.5836	265564	1851220	23.401	22.21	21.473	24.17	21.3	23.05	22.998	23.876	24.145	24.656	24.656
-1.5555	43.6116	285494	1853320	23.718	22.327	21.588	24.169	21.278	23.155	23.121	24.016	24.419	24.954	24.954
-1.06523	43.6659	325346	1857520	25.182	23.336	22.555	25.496	22.369	24.081	24.272	25.431	25.838	26.317	26.317
-0.819792	43.6922	345269	1859610	25.6	23.576	22.739	25.821	22.652	24.243	24.337	25.595	26.159	26.695	26.695
-0.574158	43.7179	365189	1861700	26.583	24.291	23.378	26.619	23.239	24.701	24.498	26.099	26.888	27.56	27.56
-0.0823161	43.7674	405022	1865870	26.621	24.271	23.247	26.452	23.208	24.476	24.259	25.751	26.937	27.644	27.644
0.163883	43.7914	424936	1867950	26.572	24.249	23.178	26.312	23.162	24.342	24.171	25.563	26.945	27.649	27.649
0.410262	43.8147	444847	1870020	26.734	24.432	23.327	26.362	23.326	24.39	24.294	25.573	27.166	27.859	27.859
0.656817	43.8374	464756	1872100	26.904	24.562	23.432	26.392	23.409	24.389	24.376	25.603	27.352	28.046	28.046
0.903543	43.8596	484664	1874170	27.062	24.609	23.456	26.368	23.38	24.3	24.382	25.619	27.491	28.202	28.202
1.15044	43.8811	504569	1876230	27.431	24.839	23.715	26.541	23.587	24.441	24.606	25.871	27.808	28.505	28.505
1.64471	43.9225	544375	1880360	27.882	25.183	24.168	26.647	23.926	24.747	24.911	26.232	27.952	28.558	28.558
2.1396	43.9615	584174	1884470	28.074	25.302	24.313	26.559	23.989	24.866	24.962	26.359	27.889	28.527	28.527
2.63507	43.9981	623968	1888560	26.091	22.726	21.415	23.785	20.848	22.098	22.155	23.713	25.716	26.632	26.632
3.13109	44.0323	663755	1892650	25.659	22.184	20.878	23.01	20.262	21.463	21.577	23.07	25.146	26.108	26.108
3.62762	44.0642	703538	1896720	24.212	20.804	19.736	21.506	19.134	20.029	20.256	21.688	23.579	24.476	24.476
4.12462	44.0936	743315	1900780	28.899	25.709	24.662	25.874	24.225	24.899	25.253	26.6	28.169	29.056	29.056
4.3733	44.1075	763203	1902800	29.831	26.644	25.642	26.679	25.26	25.799	26.27	27.556	29.055	29.965	29.965
4.62207	44.1207	783089	1904820	30.649	27.374	26.475	27.317	26.171	26.507	27.11	28.334	29.797	30.76	30.76
4.87095	44.1334	802974	1906840	30.136	26.862	26.122	26.894	25.885	26.189	26.764	27.985	29.345	30.253	30.253
5.11992	44.1454	822859	1908850	27.871	24.64	24.165	24.974	24.097	24.412	24.906	26.065	27.335	28.093	28.093
5.36899	44.1569	842742	1910860	25.642	22.469	22.192	23.082	22.34	22.648	23.069	24.119	25.382	26.005	26.005
5.61814	44.1677	862625	1912860	25.915	22.787	22.694	23.541	22.993	23.233	23.608	24.625	25.783	26.327	26.327
5.86737	44.1779	882508	1914870	26.84	23.767	23.913	24.671	24.331	24.471	24.787	25.809	26.812	27.268	27.268
6.11669	44.1876	902389	1916870	24.329	21.305	20.869	21.665	21.202	21.65	22.029	22.913	24.231	24.833	24.833
6.36607	44.1966	922270	1918860	21.163	18.163	17.547	18.367	17.927	18.414	18.882	19.447	21.102	21.851	21.851
6.61553	44.2051	942151	1920860	17.776	14.772	14.147	14.946	14.578	15.029	15.597	15.842	17.753	18.627	18.627
6.86505	44.2129	962031	1922840	17.771	14.804	14.23	14.958	14.719	15.105	15.666	15.841	17.779	18.711	18.711
7.11462	44.2202	981911	1924830	19.629	16.74	16.218	16.876	16.783	17.134	17.622	17.78	19.68	20.674	20.674
7.36426	44.2268	1001790	1926810	20.691	17.922	17.567	18.097	18.132	18.377	18.79	18.91	20.822	21.843	21.843
7.61394	44.2329	1021670	1928790	22.979	20.411	20.329	20.692	20.821	20.954	21.317	21.404	23.23	24.242	24.242
7.86367	44.2383	1041550	1930770	23.621	21.242	21.239	21.618	21.86	21.961	22.332	22.29	24.046	25.108	25.108
8.11343	44.2432	1061430	1932740	25.31	23.194	23.145	23.789	23.876	24.071	24.343	24.511	25.975	26.889	26.889
8.36324	44.2474	1081310	1934710	25.63	23.76	23.636	24.405	24.7	24.988	25.318	25.196	26.465	27.46	27.46
8.61307	44.2511	1101180	1936670	26.246	24.59	24.327	25.262	25.735	26.069	26.52	25.829	27.066	28.162	28.162
8.86293	44.2541	1121060	1938630	25.714	24.167	23.717	24.858	25.579	25.967	26.485	25.411	26.646	27.869	27.869
9.11281	44.2565	1140940	1940590	24.776	23.002	22.554	23.763	24.647	25.014	25.456	24.717	25.919	27.127	27.127
9.36271	44.2584	1160820	1942550	24.28	22.123	21.703	22.964	23.896	24.326	24.523	24.661	25.8	26.853	26.853
9.61263	44.2596	1180700	1944500	24.471	22.185	21.767	23.1	24.004	24.556	24.573	25.271	26.325	27.25	27.25
9.86254	44.2602	1200580	1946440	25.226	21.985	21.632	22.762	23.296	23.506	23.638	24.8	26.021	27.041	27.041
10.1125	44.2603	1220440	1948390	25.988	23.216	22.829	23.98	24.164	24.387	24.849	25.703	27.047	27.961	27.961
10.3624	44.2597	1240310	1950330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6123	44.2585	1260190	1952270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8622	44.2568	1280070	1954200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.79333	43.5157	104130	1854200	22.396	21.169	20.267	22.723	19.985	21.581	21.186	22.015	22.692	23.086	23.086
-3.5496	43.5485	124081	1856330	22.413	21.107	19.994	22.746	19.862	21.615	21.194	22.011	22.753	23.229	23.229
-3.30564	43.5806	144029	1858460	22.971	21.468	20.321	23.245	20.261	22.068	21.729	22.513	23.259	23.861	23.861
-3.06143	43.6122	163973	1860580	23.56	21.858	20.704	23.805	20.765	22.631	22.423	23.147	23.883	24.617	24.617
-2.81699	43.6433	183915	1862700	24.148	22.249	21.087	24.366	21.269	23.194	23.116	23.781	24.508	25.373	25.373
-2.57232	43.6737	203854	1864810	24.148	22.249	21.087	24.366	21.269	23.194	23.116	23.781	24.508	25.373	25.373
-2.32743	43.7036	223791	1866930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.08231	43.7328	243724	1869040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.83697	43.7615	263655	1871140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.59142	43.7897	283584	1873250	24.347	22.635	21.79	24.635	21.512	23.569	23.442	24.569	24.932	25.511	25.511
-1.34565	43.8172	303510	1875350	24.626	22.833	21.988	24.918	21.732	23.731	23.686	24.878	25.222	25.772	25.772
-1.09968	43.8441	323433	1877440	25.263	23.312	22.466	25.517	22.244	24.089	24.093	25.416	25.819	26.363	26.363
-0.853509	43.8705	343354	1879540	26.046	23.901	23.032	26.203	22.853	24.499	24.404	25.9	26.47	27.075	27.075
-0.607136	43.8962	363273	1881630	26.583	24.291	23.378	26.619	23.239	24.701	24.498	26.099	26.888	27.56	27.56
-0.360568	43.9214	383189	1883720	26.715	24.363	23.394	26.64	23.308	24.652	24.418	25.997	26.994	27.695	27.695
-0.11381	43.946	403104	1885800	26.621	24.271	23.247	26.452	23.208	24.476	24.259	25.751	26.937	27.644	27.644
0.133135	43.97	423016	1887880	26.803	24.496	23.451	26.534	23.405	24.596	24.33	25.807	27.19	27.857	27.857
0.627566	44.0163	462834	1892030	27.132	24.856	23.812	26.713	23.831	24.809	24.662	25.903	27.613	28.218	28.218
0.875044	44.0385	482741	1894100	27.38	24.915	23.857	26.694	23.788	24.742	24.672	25.975	27.77	28.37	28.37
1.12269	44.0601	502645	1896170	27.771	25.128	24.082	26.823	23.925	24.865	24.854	26.214	28.064	28.623	28.623
1.3705	44.0812	522548	1898240	27.875	25.089	24.041	26.694	23.798	24.763	24.776	26.2	28.046	28.597	28.597
1.61848	44.1016	542449	1900300	27.861	25.021	23.967	26.537	23.679	24.645	24.691	26.122	27.93	28.515	28.515
2.36332	44.1594	602142	1906460	26.888	23.642	22.387	24.803	21.88	23.102	23.134	24.688	26.581	27.431	27.431
2.61189	44.1775	622037	1908510	26.091	22.726	21.415	23.785	20.848	22.098	22.155	23.713	25.716	26.632	26.632
2.8606	44.195	641931	1910560	25.507	22.062	20.738	23.016	20.13	21.379	21.465	22.999	25.058	26.008	26.008
3.10945	44.2118	661823	1912600	25.659	22.184	20.878	23.01	20.262	21.463	21.577	23.07	25.146	26.108	26.108
3.60752	44.2438	701603	1916670	23.109	19.591	18.548	20.313	17.904	18.969	19.23	20.597	22.473	23.379	23.379
3.85674	44.2589	721492	1918700	23.779	20.303	19.32	20.892	18.711	19.71	20.015	21.328	23.133	24.027	24.027
4.10608	44.2734	741379	1920730	27.088	23.717	22.687	23.995	22.129	23.097	23.43	24.713	26.399	27.33	27.33
4.35553	44.2873	761266	1922750	29.269	25.972	24.927	26.006	24.409	25.32	25.701	26.951	28.53	29.496	29.496
5.10449	44.3253	820919	1928800	27.189	23.904	23.384	24.236	23.243	23.82	24.261	25.415	26.71	27.464	27.464
5.35434	44.3368	840802	1930820	25.357	22.124	21.718	22.615	21.742	22.299	22.715	23.786	25.073	25.715	25.715
5.60427	44.3477	860685	1932820	25.269	22.107	21.762	22.62	21.918	22.42	22.812	23.853	25.073	25.651	25.651
5.85429	44.358	880566	1934830	25.825	22.741	22.461	23.246	22.723	23.155	23.511	24.55	25.682	26.217	26.217
6.10439	44.3677	900447	1936830	24.329	21.305	20.869	21.665	21.202	21.65	22.029	22.913	24.231	24.833	24.833
6.35456	44.3768	920327	1938820	21.163	18.163	17.547	18.367	17.927	18.414	18.882	19.447	21.102	21.851	21.851
6.60481	44.3853	940207	1940820	17.776	14.772	14.147	14.946	14.578	15.029	15.597	15.842	17.753	18.627	18.627
6.85511	44.3931	960087	1942800	17.771	14.804	14.23	14.958	14.719	15.105	15.666	15.841	17.779	18.711	18.711
7.10548	44.4004	979966	1944790	19.771	16.938	16.308	16.861	16.704	17.215	17.779	17.838	19.685	20.677	20.677
7.3559	44.4071	999845	1946770	25.398	22.861	22.575	22.838	22.819	23.157	23.443	23.658	25.359	26.257	26.257
7.60637	44.4132	1019720	1948750	26.818	24.499	24.539	24.638	24.652	24.831	25.123	25.277	26.916	27.752	27.752
7.85689	44.4186	1039600	1950730	26.401	24.24	24.31	24.506	24.636	24.796	25.154	25.082	26.709	27.623	27.623
8.10745	44.4235	1059480	1952700	25.883	23.924	23.831	24.266	24.574	24.82	25.224	24.827	26.372	27.431	27.431
8.35804	44.4277	1079360	1954670	26.037	24.218	24.039	24.819	25.166	25.47	25.843	25.521	26.795	27.825	27.825
8.60867	44.4314	1099240	1956630	27.149	25.507	25.217	26.185	26.689	26.999	27.494	26.605	27.852	28.936	28.936
8.85932	44.4344	1119110	1958600	26.169	24.877	24.415	25.637	26.387	26.818	27.426	25.993	27.152	28.427	28.427
9.11	44.4369	1138990	1960550	23.823	22.117	21.518	22.753	23.661	24.083	24.536	23.636	24.933	26.244	26.244
9.36069	44.4387	1158870	1962510	24.337	22.012	21.727	22.899	23.894	24.141	24.407	24.522	25.671	26.711	26.711
9.6114	44.44	1178750	1964460	24.471	22.185	21.767	23.1	24.004	24.556	24.573	25.271	26.325	27.25	27.25
9.86211	44.4406	1198630	1966410	25.226	21.985	21.632	22.762	23.296	23.506	23.638	24.8	26.021	27.041	27.041
10.1128	44.4406	1218490	1968350	25.988	23.216	22.829	23.98	24.164	24.387	24.849	25.703	27.047	27.961	27.961
10.3635	44.4401	1238350	1970290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6142	44.4389	1258230	1972230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8649	44.4371	1278120	1974160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.83604	43.6927	102226	1874110	22.411	21.214	20.246	22.749	20.001	21.63	21.195	22.038	22.754	23.15	23.15
-3.59161	43.7256	122176	1876240	22.593	21.248	20.194	22.905	20.036	21.755	21.37	22.18	22.901	23.392	23.392
-3.34693	43.7579	142122	1878360	22.692	21.288	20.157	22.995	20.061	21.841	21.462	22.262	23.006	23.545	23.545
-3.10201	43.7896	162065	1880490	23.56	21.858	20.704	23.805	20.765	22.631	22.423	23.147	23.883	24.617	24.617
-2.85685	43.8207	182006	1882610	24.148	22.249	21.087	24.366	21.269	23.194	23.116	23.781	24.508	25.373	25.373
-2.61145	43.8513	201943	1884720	24.148	22.249	21.087	24.366	21.269	23.194	23.116	23.781	24.508	25.373	25.373
-2.36583	43.8812	221878	1886840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.11999	43.9106	241811	1888950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.87392	43.9394	261740	1891060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.62763	43.9676	281667	1893160	24.347	22.635	21.79	24.635	21.512	23.569	23.442	24.569	24.932	25.511	25.511
-1.38113	43.9952	301592	1895270	24.682	22.842	21.974	24.991	21.766	23.863	23.58	24.898	25.204	25.817	25.817
-1.13442	44.0223	321514	1897360	24.694	22.831	21.956	25.004	21.757	23.843	23.574	24.901	25.215	25.831	25.831
-0.887502	44.0487	341434	1899460	25.939	23.75	22.838	26.084	22.646	24.448	24.061	25.752	26.287	26.968	26.968
-0.640385	44.0746	361352	1901550	26.469	24.165	23.22	26.479	23.021	24.61	24.226	25.987	26.742	27.448	27.448
-0.393071	44.0999	381267	1903640	26.705	24.348	23.363	26.6	23.194	24.629	24.262	26.001	26.965	27.679	27.679
-0.145564	44.1245	401180	1905730	26.664	24.318	23.289	26.463	23.172	24.506	24.174	25.81	26.98	27.677	27.677
0.102132	44.1486	421091	1907810	26.803	24.496	23.451	26.534	23.405	24.596	24.33	25.807	27.19	27.857	27.857
0.350013	44.1721	441001	1909890	27.001	24.735	23.691	26.684	23.698	24.772	24.564	25.9	27.448	28.083	28.083
1.09472	44.2391	500716	1916110	27.325	24.568	23.497	26.277	23.236	24.35	24.177	25.78	27.412	28.043	28.043
2.08998	44.32	580314	1924350	26.793	23.527	22.308	24.81	21.787	23.116	23.058	24.709	26.453	27.276	27.276
2.58852	44.3569	620103	1928450	25.862	22.387	21.061	23.402	20.45	21.868	21.897	23.451	25.405	26.347	26.347
